FID,103,141,142,143,144,11,12,13,14,15,16,17,18,19,20,116,117,118,119,120,121,122,123,245,246,247,248,249,250,251,252,254,255,256,257,258,259,260,273,274,275,276,278,279,280,282,283,286,287,290,291,292,293,294,295,296,297,298,308,309,310,311,312,313,314,25,159,316,317,318,319,321,322,323,324,325,205,206,207,208,209
1360,0.610751316,0.578254567,0.630651272,0.592259186,0.596894062,0.598198882,0.625216073,0.591809852,0.608821821,0.539657421,0.618507774,0.602708901,0.543992121,0.600832357,0.618789575,0.528612459,0.515948987,0.569035994,0.607556414,0.605060347,0.595653614,0.579655867,0.564877958,0.580796064,0.623706944,0.628234428,0.603234366,0.596614716,0.585578478,0.592458659,0.594525922,0.573280005,0.569887043,0.597068257,0.567525288,0.55403657,0.588700452,0.566932356,0.568241465,0.582011837,0.629113541,0.588500885,0.63058132,0.605433122,0.57420069,0.564255364,0.573080569,0.578392343,0.600276606,0.626852523,0.561967871,0.613227193,0.487215112,0.488574407,0.530752954,0.613114436,0.571752186,0.615169113,0.62168207,0.631550815,0.592929371,0.589834522,0.592136723,0.562134643,0.613254736,0.566752007,0.545480177,0.630461545,0.587426102,0.631647129,0.622480463,0.62761301,0.617061973,0.600865487,0.598099651,0.673045249,0.585145878,0.57059968,0.550698446,0.601599263,0.570060218
1361,0.610317194,0.57818145,0.63042037,0.592136114,0.596777419,0.598106363,0.625177625,0.591742736,0.60867679,0.539575847,0.618440895,0.602581132,0.544034975,0.600806535,0.618665041,0.528577891,0.515913772,0.569032091,0.607407655,0.604950901,0.595518067,0.579516218,0.564716382,0.580805145,0.623570941,0.628049932,0.60303407,0.59634063,0.58544957,0.592342635,0.59447115,0.573233136,0.569857311,0.596758049,0.567250799,0.553984669,0.588467146,0.566907386,0.567916815,0.581632481,0.62886948,0.588511054,0.630450641,0.605115587,0.574083929,0.564070954,0.572886709,0.578195464,0.600172093,0.626552439,0.561894897,0.613157358,0.486907684,0.488212444,0.530607714,0.612788437,0.571709631,0.61506311,0.621439584,0.631358463,0.592831075,0.589728721,0.591900803,0.5621631,0.613218276,0.566762703,0.54542537,0.630399748,0.587371355,0.631521016,0.622392324,0.627300458,0.61673434,0.600713518,0.597998813,0.672983632,0.585079323,0.570512826,0.550688158,0.60147978,0.570049551
1362,0.609844579,0.578086009,0.63016758,0.591977635,0.596621652,0.597999317,0.625099306,0.591649276,0.608517091,0.53948697,0.618349284,0.60243802,0.544052305,0.600753947,0.618518871,0.528524849,0.51584647,0.568970863,0.607200162,0.604793303,0.595323228,0.579335734,0.564504872,0.580793205,0.623407917,0.627846899,0.602804577,0.59604452,0.585293025,0.592199487,0.594386364,0.573163779,0.569795405,0.596421306,0.566937057,0.553906699,0.588206388,0.566861256,0.567564816,0.581239528,0.628580357,0.588491043,0.630299033,0.604769007,0.573946393,0.563860075,0.572660543,0.577965896,0.600047712,0.626220637,0.561815529,0.613062094,0.486553852,0.487829104,0.530443209,0.61245326,0.571654739,0.614933593,0.621177401,0.631138569,0.592730192,0.589599029,0.59163643,0.562152594,0.613157359,0.566739269,0.545349443,0.63030981,0.587292484,0.631360946,0.622280348,0.626967421,0.616391549,0.600527763,0.59787047,0.672895908,0.584981479,0.570386549,0.550646418,0.601306111,0.570009888
1363,0.609346601,0.57795566,0.629869252,0.591783366,0.596445936,0.597869932,0.62500338,0.591540414,0.608330094,0.539363304,0.618229245,0.602269019,0.544065408,0.600685175,0.61833034,0.528442172,0.515747842,0.568897418,0.606959336,0.604600029,0.595107676,0.579117536,0.564276522,0.580760731,0.623232906,0.627605026,0.602549192,0.595727587,0.585123876,0.592042151,0.594278336,0.573088677,0.569715906,0.596075121,0.566612754,0.553822637,0.587926928,0.566806888,0.567194158,0.580824238,0.628271906,0.588453509,0.63011656,0.604405503,0.573779113,0.563624305,0.572398298,0.577714455,0.599899465,0.625876612,0.561702926,0.612950159,0.486195706,0.487413168,0.530249983,0.612103033,0.571575758,0.614782562,0.620894125,0.630884765,0.5926058,0.589447458,0.591356703,0.562132803,0.613091905,0.566691458,0.545230449,0.630200336,0.587206618,0.631194569,0.622153249,0.626619037,0.616022588,0.600319309,0.597724952,0.672804927,0.584855613,0.570238061,0.550577553,0.601107199,0.569958603
1364,0.60883902,0.57781501,0.629540006,0.591572297,0.59625703,0.597737386,0.624904508,0.591435069,0.608158565,0.539261234,0.618100989,0.602102519,0.544080614,0.600613377,0.618144346,0.528379337,0.515655538,0.568806957,0.606692748,0.604391954,0.594872399,0.57887181,0.564039032,0.58071429,0.623043912,0.627340661,0.602285919,0.595406828,0.584930182,0.591881667,0.594160543,0.573019417,0.569628946,0.595737601,0.566290518,0.553748182,0.587642359,0.566749681,0.566826756,0.580400552,0.627948584,0.588403416,0.629903739,0.604036229,0.573603134,0.563380722,0.572123448,0.577466803,0.599754509,0.625536162,0.561582403,0.612837073,0.485846258,0.486976656,0.530050699,0.611748826,0.571493515,0.614623118,0.620596798,0.630605441,0.592464421,0.58928078,0.591054761,0.562088914,0.613018347,0.566633499,0.545094306,0.630083317,0.587100759,0.631032088,0.622020863,0.626275482,0.615635543,0.600102295,0.597566854,0.672706228,0.584722044,0.570097664,0.550500635,0.600897831,0.569904971
1365,0.608303079,0.577625542,0.6291905,0.591327341,0.596044944,0.597574241,0.624775357,0.591285845,0.607913454,0.539063649,0.617947493,0.601899691,0.54407328,0.600508852,0.617894381,0.528243835,0.515502103,0.568697353,0.606391417,0.604140189,0.594606003,0.578602468,0.563755786,0.580666785,0.622844979,0.627045252,0.601986689,0.595059425,0.584737545,0.591698026,0.594021742,0.572933439,0.569529481,0.595378501,0.565941753,0.553647319,0.587331006,0.566679641,0.566433472,0.579947023,0.627600332,0.588337563,0.629702962,0.603641906,0.573392463,0.563102556,0.571800067,0.577177109,0.599556621,0.6251721,0.561442887,0.612699253,0.485455704,0.486525133,0.529822991,0.61137748,0.571386235,0.614433916,0.620279413,0.630314174,0.592322388,0.589104613,0.590754852,0.562055805,0.612943141,0.566557495,0.544925153,0.629943127,0.586995589,0.630841698,0.621882042,0.625911912,0.615253277,0.599863041,0.597401738,0.672611366,0.584553362,0.569919746,0.550398146,0.600661914,0.569826651
1366,0.607739607,0.577422637,0.628844133,0.591055865,0.595823795,0.597407188,0.624633378,0.591141651,0.607677719,0.538899259,0.617776821,0.601671835,0.544059537,0.600395657,0.617643025,0.528105111,0.515332088,0.568581636,0.606066111,0.603865426,0.594325238,0.578329618,0.563457998,0.580613526,0.622652004,0.626744795,0.601676424,0.594706895,0.584557761,0.59150171,0.593861712,0.572839639,0.569410996,0.595005078,0.565573485,0.553527736,0.587014435,0.566603584,0.566013946,0.579473183,0.627219112,0.588250336,0.629489855,0.603225304,0.573157193,0.562803327,0.571465673,0.576856159,0.599331008,0.624784336,0.561279989,0.612547887,0.485061639,0.486074453,0.529569198,0.610997163,0.571254142,0.614231549,0.619955549,0.630008624,0.592180406,0.588910785,0.5904654,0.56202465,0.612877725,0.566466096,0.544759126,0.629778891,0.586891339,0.630637296,0.621732255,0.625526145,0.614857653,0.599611167,0.597225833,0.672510757,0.584366839,0.569718548,0.550276273,0.600408269,0.569734438
1367,0.607132635,0.577126319,0.628380548,0.590722107,0.595530366,0.597160413,0.624424635,0.590892419,0.607278533,0.538496542,0.61754852,0.601399589,0.544001412,0.600218125,0.617243664,0.527827071,0.515057437,0.568396444,0.605663606,0.603506636,0.59396199,0.577950382,0.563078536,0.580515219,0.622387197,0.626347393,0.601285851,0.594281454,0.58430155,0.591255429,0.593665945,0.572702584,0.569263357,0.59459033,0.565164383,0.553375392,0.586633944,0.566485206,0.565558416,0.578960895,0.626824412,0.588139031,0.62924962,0.60277932,0.572871435,0.56245061,0.571025429,0.576496904,0.599046974,0.62436608,0.561079009,0.612348497,0.484585413,0.485537413,0.529281534,0.610574571,0.571092246,0.613965031,0.619567641,0.629640512,0.591981999,0.588683782,0.590100074,0.561947792,0.61275208,0.566324759,0.544471205,0.629584542,0.586754195,0.630383146,0.621537992,0.625108839,0.614429995,0.599290586,0.597008775,0.672384424,0.584105569,0.569451717,0.550097289,0.600082542,0.569598023
1368,0.606508999,0.576799365,0.627906118,0.59036702,0.59521329,0.596870554,0.624180717,0.590596166,0.606824725,0.538066458,0.617291582,0.601085524,0.543903126,0.599995312,0.616808647,0.527527646,0.514767292,0.568174054,0.605236677,0.603109344,0.59356159,0.577564308,0.562646099,0.580390754,0.622092523,0.625917608,0.600846962,0.593809753,0.583998146,0.590978251,0.593439509,0.572532783,0.569091939,0.594137428,0.564714283,0.553189428,0.586201265,0.566331924,0.565075397,0.578386322,0.626390738,0.587991101,0.628995047,0.602287526,0.572544183,0.56205955,0.570542169,0.576097467,0.598722803,0.623920173,0.560851021,0.612108899,0.48407047,0.484981088,0.528960997,0.610110905,0.570890227,0.613660869,0.619136783,0.629237466,0.591746797,0.588439439,0.58969927,0.56185551,0.612582035,0.566149817,0.544171419,0.629344096,0.586579796,0.630077,0.621314871,0.624658666,0.613985275,0.598946106,0.596757775,0.672223582,0.583820908,0.56916991,0.549904753,0.599753564,0.569431932
1369,0.605769931,0.576305967,0.627223633,0.589873308,0.594766874,0.596480158,0.623831472,0.590167255,0.606172708,0.537283923,0.616934152,0.600704794,0.543749667,0.599688213,0.616153112,0.526996551,0.514273776,0.567851962,0.604654889,0.602567362,0.593033985,0.57697474,0.562111165,0.580202826,0.621686853,0.62533573,0.600313796,0.593257026,0.583632697,0.590618826,0.593136544,0.572303988,0.568855843,0.593632797,0.564211521,0.552952284,0.585703338,0.566122681,0.564523091,0.577791882,0.625904771,0.587793477,0.628667809,0.601753131,0.572140617,0.561581282,0.569906173,0.575634532,0.598292509,0.623410547,0.560552747,0.61180321,0.483454009,0.484300921,0.528577923,0.609591033,0.570639705,0.613253116,0.618623177,0.628747711,0.591453408,0.588114254,0.589208115,0.561680916,0.61236154,0.565906065,0.543659665,0.629062818,0.586363482,0.629721008,0.621029775,0.624157585,0.613478261,0.598484482,0.59645328,0.672026256,0.583399175,0.568753907,0.549588354,0.599256273,0.56918593
1370,0.604990971,0.575740383,0.626447183,0.589319872,0.594260442,0.596026011,0.623434541,0.589672162,0.605412644,0.53634322,0.616526982,0.600298258,0.543569175,0.59934097,0.615410359,0.526386012,0.513701718,0.56747111,0.604030901,0.601955315,0.592448639,0.576292498,0.56153037,0.579955602,0.621226638,0.624692826,0.599726611,0.592652436,0.583213883,0.590207195,0.592794848,0.572030585,0.568580156,0.593083223,0.563680251,0.552676552,0.585150146,0.565865363,0.563919112,0.577183832,0.625394156,0.587570654,0.628294698,0.601196687,0.571697962,0.561056127,0.569191562,0.575130983,0.597797991,0.622852459,0.560204072,0.611446958,0.482780564,0.483547826,0.528163609,0.609027107,0.57035946,0.612787135,0.618055272,0.628189791,0.591111954,0.587726618,0.588645998,0.561445499,0.612084552,0.565614682,0.543057957,0.628759743,0.586119727,0.629328367,0.620693208,0.623632741,0.612922733,0.597953502,0.596105026,0.671779037,0.582913085,0.568256962,0.549218046,0.59869086,0.568909397
1371,0.604058143,0.57499062,0.625455902,0.58861562,0.593606034,0.59545569,0.622891094,0.589007921,0.604428831,0.535052129,0.615987498,0.599765074,0.543293487,0.598860864,0.614389396,0.525491948,0.512908642,0.566978548,0.60318256,0.601179481,0.591700411,0.575410233,0.56079648,0.579654701,0.620635702,0.623849337,0.598999026,0.591932562,0.582709545,0.589702155,0.592354122,0.571685005,0.568228818,0.592465402,0.563052332,0.552335314,0.584514043,0.565551182,0.56324819,0.576488608,0.624800313,0.587264021,0.627846036,0.600548802,0.571139537,0.560417937,0.568297921,0.574535119,0.597200987,0.622227677,0.559783058,0.611010381,0.481977814,0.482663486,0.527653131,0.608394867,0.570005373,0.612206245,0.617387027,0.627543268,0.590695612,0.587282019,0.588004777,0.561151947,0.611752714,0.565232158,0.542231211,0.628365292,0.585806326,0.628848998,0.620286084,0.623009147,0.612303628,0.597301642,0.59568211,0.671505701,0.582275839,0.567639217,0.54870719,0.597943931,0.568512219
1372,0.603045515,0.574121977,0.624326553,0.587816253,0.592873659,0.594815121,0.622275126,0.588254042,0.603303486,0.533501976,0.615377464,0.599176422,0.542976547,0.598316047,0.61320521,0.524427051,0.511976719,0.566425654,0.602221552,0.600302314,0.59087478,0.574403857,0.559981792,0.579321451,0.619967086,0.622890985,0.59820616,0.591154011,0.58217091,0.589147864,0.591855722,0.571299183,0.567834962,0.591815507,0.562384058,0.551959465,0.583828772,0.565205057,0.562547539,0.575768904,0.624170595,0.586913445,0.627355982,0.599865743,0.570521744,0.559722184,0.567294352,0.573906163,0.59653833,0.621573239,0.559322204,0.610542515,0.481110033,0.481707289,0.527094496,0.607728494,0.569616179,0.611556657,0.616666099,0.626851211,0.590242741,0.586799732,0.587316481,0.560825017,0.611402462,0.564817468,0.541250338,0.627940151,0.585461397,0.628341076,0.619843851,0.622362684,0.611661538,0.596581307,0.595222362,0.67122581,0.581553123,0.566941672,0.548112152,0.597090127,0.568056914
1373,0.601898146,0.573084703,0.622996225,0.586880952,0.591988998,0.594074521,0.621530281,0.58733301,0.601968362,0.531637183,0.614657602,0.598488673,0.542578563,0.597658748,0.611782187,0.523108587,0.510836518,0.565757026,0.601067769,0.599281086,0.589877382,0.57319745,0.559026482,0.578935968,0.619191541,0.621765562,0.597282588,0.590274545,0.581539326,0.588500862,0.591289482,0.570858137,0.567379388,0.591101738,0.561630809,0.551528052,0.58307703,0.564805027,0.561763905,0.574974682,0.623467093,0.586516502,0.626805678,0.599107068,0.569805237,0.558917212,0.566133892,0.573167831,0.595759999,0.620837927,0.558792278,0.609982192,0.480108405,0.480611743,0.526461356,0.60699204,0.569162137,0.610799965,0.615844982,0.626063711,0.589722019,0.586248687,0.586538992,0.560420256,0.610986159,0.5642951,0.540085638,0.627435809,0.585062224,0.627743722,0.619338629,0.621607494,0.610934876,0.595738301,0.594706042,0.670910253,0.580677893,0.566135713,0.547396357,0.596065056,0.567497502
1374,0.60067171,0.571955665,0.621558415,0.58588131,0.59103157,0.593278762,0.62070468,0.586316247,0.600506674,0.529595307,0.613877279,0.597733446,0.542132076,0.59693124,0.610191644,0.521638848,0.509577551,0.565032537,0.599776144,0.598167428,0.588776226,0.571865454,0.558003107,0.578546055,0.618342842,0.620528708,0.596275113,0.589340954,0.580858056,0.587813373,0.590672175,0.570395893,0.566915566,0.590371577,0.560841385,0.55108549,0.582286048,0.564387263,0.560937939,0.574143706,0.622731951,0.5860746,0.626228028,0.598309105,0.569030179,0.558048436,0.564856464,0.572382161,0.594945728,0.620089468,0.558232925,0.609380667,0.479031246,0.479442399,0.525773819,0.606233476,0.568684862,0.609985588,0.614984437,0.625225848,0.589173442,0.58568735,0.585720638,0.55999459,0.610532832,0.563726743,0.538801578,0.626890795,0.584644854,0.627096874,0.618813277,0.620790659,0.610198027,0.59482499,0.594169713,0.670583406,0.579715717,0.565249415,0.546614055,0.594952415,0.566880719
1375,0.599323865,0.570691353,0.619942963,0.584743182,0.58994355,0.592354245,0.619755368,0.585156089,0.598825189,0.527269088,0.612974519,0.596872751,0.541619316,0.596101382,0.608351421,0.519965733,0.508123719,0.564210511,0.598294598,0.596901854,0.587537359,0.570353303,0.556848127,0.578098545,0.617397848,0.619133538,0.595138853,0.588291964,0.580105611,0.587046949,0.589967524,0.569871899,0.56638262,0.589589039,0.559979413,0.550595748,0.581412087,0.563917205,0.560029165,0.573228951,0.621931555,0.585591671,0.625585547,0.597448655,0.568182223,0.5570862,0.563431319,0.571517173,0.594036315,0.619279127,0.557596763,0.608696331,0.477820172,0.478129168,0.525007628,0.605429735,0.568154634,0.609074363,0.614038264,0.62430255,0.588572458,0.585075273,0.58482835,0.559520204,0.610024784,0.563078151,0.537337162,0.626283552,0.584178014,0.62636619,0.618230179,0.619877473,0.609396268,0.593810523,0.593568351,0.670236188,0.578624778,0.564239746,0.545716069,0.593679687,0.566180873
1376,0.597811492,0.56924742,0.618112513,0.583440034,0.588677624,0.591307235,0.618676952,0.583824569,0.596919355,0.524669916,0.611935649,0.595896048,0.541017025,0.595158174,0.606255907,0.518054319,0.506452941,0.563259768,0.596591845,0.595468761,0.586099419,0.568608566,0.555545271,0.577575064,0.616339396,0.617565044,0.593863611,0.587129386,0.579264313,0.586166515,0.589170621,0.569286091,0.565769686,0.588720917,0.559036237,0.550025884,0.58045848,0.563379958,0.559001977,0.57221291,0.621010904,0.585032996,0.624827662,0.596473011,0.567228739,0.555984809,0.561829971,0.570530601,0.592991185,0.618362754,0.556873263,0.607892402,0.47646162,0.476654854,0.524162908,0.60452639,0.567547789,0.608037256,0.612967056,0.623268515,0.587896122,0.58435852,0.583822144,0.558948688,0.60943395,0.562302816,0.535676419,0.625568653,0.583629622,0.625528429,0.617559919,0.618826182,0.60849373,0.592655801,0.592881441,0.669813748,0.577369042,0.56307954,0.544692534,0.592217115,0.565378383
1377,0.596224305,0.567752474,0.616223125,0.58208343,0.587371113,0.590195679,0.617538592,0.58243814,0.59495215,0.522002792,0.610840931,0.594866628,0.540360997,0.594162803,0.604076159,0.516076985,0.504699739,0.562262494,0.594777992,0.593966521,0.584570747,0.566763514,0.554181621,0.577018012,0.61521595,0.615918811,0.592528949,0.585925646,0.578375602,0.585242007,0.588319382,0.568661288,0.565114004,0.587823824,0.558062704,0.549417078,0.579466987,0.562796421,0.557911751,0.571153733,0.620047259,0.584415131,0.624014153,0.595435554,0.566234727,0.55483516,0.560154006,0.569504848,0.591910836,0.617401484,0.556098024,0.607045879,0.475035905,0.475115794,0.523258612,0.603583446,0.566904588,0.606939128,0.611847253,0.622178281,0.587187018,0.583588887,0.58277122,0.55833496,0.608789968,0.561479193,0.533962196,0.624799896,0.583022812,0.62464343,0.616827313,0.617710838,0.607560062,0.591434904,0.592154067,0.669354023,0.576042318,0.561845397,0.543599361,0.590689551,0.564536229
1378,0.594465599,0.566097052,0.614131025,0.580562231,0.585904147,0.588917913,0.616232926,0.580877252,0.592772424,0.519072667,0.609589724,0.593683774,0.539572324,0.593007501,0.601644542,0.513884516,0.502734247,0.561120371,0.592731367,0.59228426,0.582846324,0.564716271,0.552643148,0.576350455,0.613934609,0.614073058,0.591019916,0.58456905,0.577364899,0.584189164,0.587346381,0.56791728,0.564322754,0.586806324,0.556965247,0.548707121,0.578358019,0.562104511,0.556698813,0.569953976,0.618962058,0.583690796,0.623066259,0.594270871,0.565130295,0.553558279,0.558312605,0.568344431,0.59071522,0.616318984,0.555198262,0.606059905,0.473430934,0.473384552,0.522231447,0.602539748,0.566158641,0.605712962,0.610586374,0.620958431,0.586356955,0.582702956,0.581596718,0.557602099,0.608016728,0.560528712,0.532075839,0.62391232,0.582298349,0.623641498,0.615958625,0.616449661,0.606492868,0.590070578,0.591281632,0.668806348,0.574572343,0.560475156,0.542341447,0.588976288,0.563568124
1379,0.592606159,0.56435193,0.611951595,0.5789633,0.584351816,0.587566752,0.61482587,0.579219128,0.59052664,0.516088174,0.608251662,0.592407453,0.538693696,0.591775015,0.599106889,0.511603119,0.500687271,0.559891821,0.590569105,0.590524976,0.5809999,0.562551128,0.551023975,0.575602107,0.612567648,0.612140939,0.58944236,0.583146955,0.576281301,0.583053121,0.586310119,0.567106668,0.563466229,0.585716225,0.555792436,0.547930719,0.577188402,0.561353453,0.555393139,0.568650036,0.617757077,0.582880819,0.622019456,0.592991861,0.563937956,0.552195453,0.556382973,0.567090806,0.589446273,0.615156543,0.554233168,0.604987938,0.471722145,0.471551754,0.521116859,0.601424168,0.565333817,0.604406178,0.609240802,0.619664345,0.585444188,0.581729959,0.580332221,0.556779357,0.607163522,0.559499358,0.530110711,0.622923526,0.581484712,0.622558504,0.615004528,0.615079651,0.605342554,0.588619808,0.590329496,0.668176472,0.573020214,0.559037264,0.541002713,0.587166695,0.562511325
1380,0.590712079,0.56262024,0.609787929,0.577354526,0.582797228,0.586179325,0.613364766,0.577553413,0.588324136,0.513199257,0.606883696,0.59108412,0.537765834,0.59051163,0.596589326,0.50937198,0.49863927,0.558642969,0.588348986,0.588751027,0.579103552,0.5603453,0.549377908,0.574806093,0.611154135,0.610200862,0.587833877,0.581693406,0.575153852,0.581880916,0.585221451,0.56624372,0.562573917,0.584618226,0.554586842,0.547139148,0.575991172,0.560559319,0.554013064,0.567288798,0.61648947,0.582022571,0.620926599,0.591641169,0.562726702,0.550812124,0.554440365,0.565795593,0.588158219,0.613946974,0.553202402,0.60387658,0.469947817,0.46966501,0.519930581,0.60027302,0.56447456,0.603057787,0.60786268,0.618331053,0.584498753,0.58070096,0.579034144,0.555912571,0.60624663,0.558453443,0.528186353,0.621882144,0.580612859,0.621421819,0.613994052,0.613650048,0.604156334,0.58713549,0.589350201,0.66748878,0.571435983,0.557568397,0.539625518,0.585346234,0.561409166
1381,0.588723194,0.560828859,0.607540254,0.575666749,0.581152235,0.584696896,0.611790759,0.575797767,0.586050957,0.510264271,0.605422341,0.589659129,0.536738317,0.589142057,0.593968659,0.507095704,0.49649526,0.557291046,0.5859999,0.586858514,0.577095045,0.55804403,0.547639698,0.573928216,0.609654961,0.608195712,0.586132656,0.580140671,0.573940437,0.580623538,0.584041836,0.565296904,0.561591874,0.583429268,0.553296875,0.546272144,0.57471381,0.559670833,0.55250145,0.565803378,0.615098159,0.581060709,0.619728897,0.590164703,0.56144615,0.549356318,0.552435885,0.564406479,0.586805068,0.612634571,0.552060454,0.602670013,0.468048795,0.467642499,0.518630695,0.599033541,0.563541025,0.601639874,0.606400804,0.616898621,0.583467877,0.579567872,0.577634223,0.554950065,0.605229635,0.557349961,0.526219567,0.620751477,0.579652054,0.620211677,0.612887889,0.612125027,0.602875149,0.585581434,0.588288729,0.666695831,0.569786347,0.556023033,0.538168442,0.583427345,0.56021778
1382,0.586809037,0.559155622,0.605440153,0.574070275,0.579587365,0.583264611,0.610268915,0.574126438,0.583943763,0.507604293,0.604008743,0.588280691,0.535724097,0.587814425,0.591526209,0.505022655,0.494499876,0.555978799,0.583764371,0.585064055,0.575190305,0.555881249,0.545985929,0.573046964,0.608247389,0.606350544,0.584539658,0.578665108,0.572750792,0.579419546,0.582910508,0.564368399,0.560611732,0.58224513,0.552035495,0.545402694,0.573477939,0.558783945,0.550974064,0.564286649,0.613656835,0.580085693,0.618534759,0.588654277,0.560204443,0.547968704,0.550567282,0.563050905,0.585516578,0.611330609,0.550913619,0.601480245,0.466178862,0.465656566,0.517301334,0.597808473,0.562619585,0.600291615,0.604971761,0.615471733,0.58243582,0.578401987,0.576248394,0.553997547,0.604219215,0.556282616,0.524420625,0.61960315,0.578667033,0.619020577,0.611775772,0.610636012,0.601620536,0.58410283,0.587256788,0.665868459,0.568215367,0.554556997,0.536780762,0.581591285,0.559060399
1383,0.58485119,0.557494312,0.603345106,0.57245525,0.577995749,0.58179969,0.608702221,0.572445568,0.58187236,0.505045521,0.602552556,0.586864338,0.534671171,0.58647751,0.589083757,0.502988785,0.49250658,0.554639264,0.581454163,0.583251885,0.573238742,0.553684995,0.544300929,0.572127488,0.606831715,0.604517995,0.582935101,0.57716601,0.571535598,0.578194769,0.581751148,0.563403942,0.559599333,0.581043947,0.550759,0.544499331,0.572232273,0.557864558,0.549378246,0.562695525,0.612132423,0.579061252,0.617297221,0.587064934,0.558943507,0.54656355,0.548697974,0.561662889,0.584219498,0.609981147,0.549717686,0.600259548,0.464255808,0.463618173,0.51592115,0.596548034,0.561672582,0.598924193,0.603521702,0.614006401,0.581377258,0.577177059,0.574836393,0.553016901,0.603173067,0.555206346,0.522661238,0.618385815,0.577637132,0.617796142,0.610620872,0.609092523,0.600337918,0.582608098,0.58620752,0.665007449,0.56662455,0.553072431,0.535384374,0.579732411,0.557877111
1384,0.58304595,0.555991978,0.601452001,0.570990576,0.576544389,0.580425465,0.607232195,0.570880926,0.5799902,0.502766851,0.601202168,0.585527134,0.533654439,0.585168476,0.58689791,0.501218282,0.490702817,0.553367844,0.579386376,0.581574836,0.571472082,0.551713118,0.542758685,0.571215432,0.605532059,0.602904568,0.581473015,0.575774988,0.570356556,0.577041088,0.580661542,0.562485149,0.558600397,0.579844978,0.549502553,0.543625433,0.571036484,0.556955613,0.547775452,0.561106505,0.610593772,0.578048891,0.616077532,0.585461877,0.557751465,0.545262765,0.547025484,0.560332684,0.583005859,0.608654896,0.548514756,0.599069204,0.46237573,0.46162739,0.514499414,0.595318756,0.560753482,0.597663607,0.602107223,0.612568111,0.580323969,0.575937855,0.573430624,0.552046222,0.602141216,0.554181915,0.521100674,0.617213954,0.576589663,0.616611306,0.609469861,0.607648073,0.599094114,0.581228966,0.585202035,0.664080036,0.565155522,0.551700938,0.534065143,0.577998312,0.556735611
1385,0.581273855,0.554553507,0.599645609,0.569576132,0.575126179,0.579054529,0.605767461,0.569338802,0.578187735,0.500652318,0.599864731,0.584195411,0.532609056,0.583841691,0.5847994,0.499579895,0.488964922,0.552086625,0.577367707,0.579930976,0.569750556,0.549823159,0.541257175,0.570280313,0.604281036,0.601399913,0.580076459,0.574424088,0.569175126,0.575913312,0.579593766,0.561573154,0.557578058,0.578615564,0.548240075,0.542737752,0.569842713,0.556013372,0.546126628,0.55946373,0.609002384,0.576993815,0.61482762,0.583818599,0.556571704,0.544001744,0.54545701,0.559004864,0.581827148,0.607322759,0.547281166,0.597860272,0.460479071,0.459632532,0.513016961,0.594078307,0.559826929,0.596441825,0.600698846,0.61111219,0.57924781,0.574652993,0.572005197,0.551045416,0.601085057,0.553154706,0.519657558,0.616017617,0.575498415,0.615431502,0.60828946,0.606210981,0.597849778,0.579882718,0.58419188,0.663104083,0.563734997,0.550375122,0.532763992,0.576296229,0.555603035
1386,0.579648596,0.553275561,0.59803137,0.568299274,0.573855708,0.577792274,0.604406439,0.567937596,0.57661112,0.498840486,0.598631238,0.582947799,0.531622292,0.58257849,0.582980376,0.498194238,0.487445369,0.55089476,0.575592239,0.578432303,0.568215824,0.548140671,0.539891841,0.569352084,0.603124041,0.600077041,0.578796303,0.57316071,0.568019338,0.574835552,0.578571119,0.560672487,0.556571093,0.577409041,0.547009002,0.541865997,0.568709069,0.555103946,0.544484622,0.557828433,0.607373606,0.575966245,0.613610749,0.58214117,0.555453872,0.542822851,0.544028857,0.557727535,0.580720339,0.605994211,0.546045354,0.596691977,0.458643453,0.457683791,0.511520073,0.592876258,0.558918247,0.595308571,0.599318667,0.609676818,0.578168286,0.573347826,0.570594939,0.550077466,0.600042499,0.552202165,0.518386217,0.614852477,0.57439936,0.614270867,0.60711665,0.604861943,0.596633285,0.578657787,0.583227616,0.662057245,0.562415753,0.549144965,0.531556061,0.574722639,0.554490996
1387,0.578114931,0.552100467,0.596557129,0.567119727,0.572686312,0.57657063,0.603074084,0.566601357,0.57517955,0.497243176,0.597441755,0.581729667,0.530626893,0.581315056,0.581348674,0.496989004,0.486050217,0.549730826,0.573983397,0.577030138,0.566803914,0.546575986,0.538601217,0.568397973,0.602020214,0.598895391,0.577593044,0.571936444,0.566864726,0.573772465,0.577563268,0.559758741,0.555548014,0.576196799,0.545767898,0.540989218,0.567591798,0.554177438,0.542796202,0.556157275,0.605687875,0.574915617,0.612367623,0.580401394,0.554363298,0.541697687,0.542722943,0.556460077,0.57964643,0.604642942,0.544766675,0.59550699,0.456818485,0.455737041,0.50996867,0.591679519,0.557996511,0.594219131,0.597946486,0.60823095,0.577060581,0.571997647,0.569165796,0.549084293,0.598973304,0.551257638,0.517226574,0.613681185,0.573253451,0.613097291,0.605911337,0.603559557,0.595415257,0.57749434,0.582269785,0.660927762,0.561142855,0.547961997,0.530370383,0.573217567,0.553363229
